"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"INTL.38-7-PRK-MK.A","        North Korea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-MKD-MK.A","        North Macedonia","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.004","0.005","0.007","0.0082","0.0098","0.0104","0.0104","0.0104",""
"INTL.38-7-MNP-MK.A","        Northern Mariana Islands","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","ie","ie","ie"
"INTL.38-7-NOR-MK.A","        Norway","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.048","0.048","0.1085","0.12","0.108","0.092","0.092","0.1065","0.1095","0.1115","0.1215","0.1395","0.1395","0.1395","0.1395","0.1395","0.087","0.087","0.087","0.0805","0.0765","0.077","0.077",""
"INTL.38-7-OMN-MK.A","        Oman","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-PAK-MK.A","        Pakistan","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.2156","0.2156","0.2216","0.2216","0.2266","0.2266","0.2266","0.2429","0.2622","0.2622","0.2625","0.2625","0.2625","0.2685","0.3245","0.3329","0.3747","0.3747","0.4327","0.4327","0.4327","0.4327","0.4327",""
"INTL.38-7-PSE-MK.A","        Palestinian Territories","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0003","0.0003","0.0003","0.0003","0.0003","0.0003",""
"INTL.38-7-PAN-MK.A","        Panama","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.011","0.011","0.011","0.011","0.011","0.011","0.011","0.011","0.0205","0.0186","0.0187","0.0275","0.0275","0.0303","0.0303","0.0265","0.0321","0.0326","0.0326","0.0326","0.0326","0.0326","0.0326",""
"INTL.38-7-PNG-MK.A","        Papua New Guinea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0145","0.0145","0.0145","0.0145","0.0145","0.0145","0.0145","0.0145","0.0145","0.0145","0.0145","0.0145","0.0164","0.0183","0.0183","0.0183","0.0183","0.0183","0.0183","0.0183","0.0183","0.0183","0.0183",""
"INTL.38-7-PRY-MK.A","        Paraguay","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0.0003","0.0003","0.0003","0.0003","0.0004","0.0004","0.0004","0.0004","0.0004","0.0004","0.0004","0.0004","0.0394","0.0394","0.0394","0.0394","0.0394","0.0394","0.0222","0.0222","0.0222","0.0222",""
"INTL.38-7-PER-MK.A","        Peru","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.035","0.035","0.035","0.0434","0.0434","0.0434","0.0434","0.0304","0.0402","0.0752","0.0652","0.085","0.1313","0.131","0.1313","0.1332","0.1599","0.1699","0.1736","0.1953","0.1953","0.1869","0.1869",""
"INTL.38-7-PHL-MK.A","        Philippines","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0075","0.0076","0.0076","0.0076","0.0076","0.0083","0.0084","0.0101","0.0114","0.0211","0.0215","0.0233","0.0241","0.0306","0.0306","0.0306","0.0395","0.0415","0.0539","0.0539","0.0563","0.0563","0.0555",""
"INTL.38-7-POL-MK.A","        Poland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.016","0.027","0.029","0.041","0.048","0.055","0.057","0.073","0.092","0.1104","0.1344","0.2774","0.5834","0.7354","0.8164","0.9609","0.9744","0.968","1.0043","1.0103","1.0454","1.0997","1.1107",""
"INTL.38-7-PRT-MK.A","        Portugal","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.252","0.247","0.2695","0.2605","0.2655","0.3195","0.3255","0.3415","0.3445","0.4005","0.5455","0.56","0.568","0.551","0.5605","0.5765","0.5865","0.5822","0.6481","0.7025","0.7151","0.7168","0.7168",""
"INTL.38-7-PRI-MK.A","        Puerto Rico","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0024","0.0024","0.0024","0.0024","0.0048","0.0048","0.0048","NA"
"INTL.38-7-QAT-MK.A","        Qatar","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0.019","0.019","0.019","0.019","0.019","0.019","0.019","0.019","0.019","0.019","0.019","0.019",""
"INTL.38-7-REU-MK.A","        Reunion","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.023","0.023","0.023","0.023","0.032","0.032","0.042","0.042","0.044","0.044","0.044","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.38-7-ROU-MK.A","        Romania","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.251","0.151","0.003","0.002","0.002","0.002","0.002","0.016","0.016","0.016","0.02","0.03","0.035","0.046","0.094","0.118","0.123","0.1405","0.1414","0.1389","0.1654","0.1404","0.1424",""
"INTL.38-7-RUS-MK.A","        Russia","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","1.2414","1.2827","1.2547","1.2628","1.2775","1.2668","1.2668","1.2628","1.2526","1.2342","1.1972","1.1972","1.1972","1.1972","1.37","1.37","1.37","1.3725","1.3725","1.3725","1.3725","1.3725","1.3725",""
"INTL.38-7-RWA-MK.A","        Rwanda","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0011","0.0011","0.0011","0.0011","0.0011","0.0011","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008",""
"INTL.38-7-SHN-MK.A","        Saint Helena","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-KNA-MK.A","        Saint Kitts and Nevis","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-LCA-MK.A","        Saint Lucia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002",""
"INTL.38-7-SPM-MK.A","        Saint Pierre and Miquelon","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-VCT-MK.A","        Saint Vincent/Grenadines","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-WSM-MK.A","        Samoa","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0008","0.0008","0.0008",""
"INTL.38-7-STP-MK.A","        Sao Tome and Principe","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-SAU-MK.A","        Saudi Arabia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-SEN-MK.A","        Senegal","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0093","0.0093","0.0093","0.0093","0.0093","0.0093","0.0093","0.0093","0.0093","0.0093","0.025","0.025","0.025","0.025","0.025","0.025","0.025","0.025","0.025","0.025","0.025","0.025","0.025",""
"INTL.38-7-SRB-MK.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0.002","0.004","0.004","0.005","0.005","0.01","0.013","0.017","0.0281","0.0309","0.0361","0.0361",""
"INTL.38-7-SYC-MK.A","        Seychelles","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-SLE-MK.A","        Sierra Leone","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0338","0.0338","0.0338","0.0338","0.0338","0.0338","0.0338","0.0338","0.0338",""
"INTL.38-7-SGP-MK.A","        Singapore","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.1529","0.1529","0.1529","0.1529","0.1529","0.1529","0.1529","0.1529","0.1529","0.1284","0.1284","0.1284","0.1284","0.1604","0.1834","0.2054","0.2104","0.2114","0.2194","0.2064","0.1984","0.2064","0.2745",""
"INTL.38-7-SVK-MK.A","        Slovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","0.006","0.006","0.046","0.049","0.049","0.049","0.113","0.14","0.154","0.167","0.1805","0.1945","0.2125","0.2135","0.2365","0.2415","0.2525","0.246","0.243","0.226","0.225","0.25","0.25",""
"INTL.38-7-SVN-MK.A","        Slovenia","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","0.017","0.018","0.018","0.016","0.018","0.018","0.02","0.022","0.057","0.05","0.047","0.054","0.059","0.059","0.062","0.063","0.06","0.0618","0.0604","0.0604","0.0667","0.0674","0.0684",""
"INTL.38-7-SLB-MK.A","        Solomon Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008","0.0008",""
"INTL.38-7-SOM-MK.A","        Somalia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-ZAF-MK.A","        South Africa","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.2417","0.2417","0.2417","0.2417","0.2417","0.2417","0.2417","0.2459","0.2459","0.2459","0.2459","0.246","0.246","0.246","0.246","0.2507","0.2557","0.2597","0.2647","0.2647","0.2647","0.2647","0.2647",""
"INTL.38-7-KOR-MK.A","        South Korea","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0535","0.0615","0.0695","0.06","0.061","0.065","0.1165","0.111","0.1145","0.1165","0.1605","0.1935","0.197","0.1915","0.6005","0.7285","1.7445","2.348","2.3865","2.5425","2.1395","2.4","2.3062",""
"INTL.38-7-SSD-MK.A","        South Sudan","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-ESP-MK.A","        Spain","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.2274","0.2503","0.3931","0.478","0.5575","0.5848","0.6269","0.6438","0.6273","0.7768","0.8507","0.8927","0.9808","1.0129","1.0325","1.0347","1.0373","1.0445","1.0574","1.1122","1.2644","1.2781","1.2781",""
"INTL.38-7-LKA-MK.A","        Sri Lanka","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0.001","0.001","0.001","0.001","0.011","0.011","0.011","0.0115","0.0115","0.013","0.02","0.0201","0.0241","0.0261","0.0371","0.0401","0.0451","0.0451","0.0451",""
"INTL.38-7-SDN-MK.A","        Sudan","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.095","0.095","0.095","0.095","0.095","0.095","0.095","0.095","0.095","0.095","0.095","0.095","0.199","0.199","0.199","0.199","0.199","0.199","0.199","0.199","0.199","0.199","0.199",""
"INTL.38-7-SUR-MK.A","        Suriname","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015",""
"INTL.38-7-SWE-MK.A","        Sweden","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.545","1.882","1.775","1.775","2.35","3.2415","4.0825","3.329","3.5245","4.014","4.055","4.2145","4.3475","4.013","4.4825","4.716","4.8495","4.822","5.0205","5.2985","4.5595","4.474","4.474",""
"INTL.38-7-CHE-MK.A","        Switzerland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.17","0.174","0.175","0.1795","0.1845","0.188","0.1995","0.2","0.198","0.2015","0.211","0.2065","0.232","0.232","0.229","0.24","0.2405","0.2415","0.2415","0.241","0.2449","0.2449","0.2449",""
"INTL.38-7-SYR-MK.A","        Syria","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067","0.0067",""
"INTL.38-7-TWN-MK.A","        Taiwan","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.4398","0.603","0.6321","0.6114","0.6394","0.6733","0.6976","0.7092","0.7092","0.7092","0.7092","0.7058","0.7105","0.7105","0.7105","0.7091","0.7091","0.7091","0.7126","0.7109","0.7182","0.7171","0.7244",""
"INTL.38-7-TJK-MK.A","        Tajikistan","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-TZA-MK.A","        Tanzania","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.0312","0.0312","0.0312","0.0407","0.0407","0.0399","0.0399","0.0399","0.0404","0.0404","0.0514","0.0639","0.0664","0.0664","0.0702","0.0702","0.0702","0.0702","0.0702","0.0702","0.0702","0.0702","0.0702",""
"INTL.38-7-THA-MK.A","        Thailand","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.5976","0.5976","0.6069","0.6132","0.7335","0.7574","1.044","1.3793","1.6205","1.6912","1.7603","1.9622","2.1747","2.6104","2.7961","3.165","3.3222","3.7284","4.0371","4.0975","4.2414","4.4761","4.4761",""
"INTL.38-7-BHS-MK.A","        The Bahamas","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-TLS-MK.A","        Timor-Leste","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-TGO-MK.A","        Togo","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-TON-MK.A","        Tonga","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-TTO-MK.A","        Trinidad and Tobago","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005","0.005",""
"INTL.38-7-TUN-MK.A","        Tunisia","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-TUR-MK.A","        Turkiye","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.081","0.081","0.086","0.086","0.086","0.086","0.113","0.115","0.129","0.129","0.123","0.104","0.142","0.172","0.221","0.271","0.359","0.472","0.587","0.784","1.097","1.637","1.912",""
"INTL.38-7-TKM-MK.A","        Turkmenistan","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-TCA-MK.A","        Turks and Caicos Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.38-7-TUV-MK.A","        Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA","NA","NA"
"INTL.38-7-USIQ-MK.A","        U.S. Pacific Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0",""
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.38-7-VIR-MK.A","        U.S. Virgin Islands","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.38-7-UGA-MK.A","        Uganda","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.016","0.016","0.016","0.016","0.016","0.016","0.016","0.016","0.016","0.016","0.016","0.016","0.016","0.036","0.054","0.0645","0.0645","0.0764","0.0962","0.0962","0.0962","0.0962","0.0962",""
"INTL.38-7-UKR-MK.A","        Ukraine","--","--","--","--","--","--","--","--","--","--","--","--","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0.04","0.04","0.0017","0.0042","0.0042","0.0132","0.0312","0.0502","0.0532","0.06","0.073","0.0976","0.18","0.212","0.275","0.275",""
"INTL.38-7-ARE-MK.A","        United Arab Emirates","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.0184",""
"INTL.38-7-GBR-MK.A","        United Kingdom","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.693","0.775","0.8385","1.116","1.268","1.544","1.627","1.693","1.657","1.6125","1.7715","2.741","2.7975","3.6415","4.129","4.6974","5.1213","5.3847","6.8687","7.0355","7.1152","7.1499","7.2514",""
"INTL.38-7-USA-MK.A","        United States","","","","","","","","","","","","","","","","","","","","","10.539","10.149","10.33","10.313","10.457","10.689","10.981","11.626","11.992","12.1436","12.2896","13.032","14.0471","15.7042","16.3272","15.889","16.04","16.8467","16.0799","15.7197","16.0291","18.7037","22.5324",""
